0.4070233, 945.0078, -297.2693, -29.44292, -0.298725, 0.05260587, -0.02925989, 0.2148027, 0.214867, 0.2393241, 0.2394089
0.508029, 944.2131, -297.1283, -29.39544, -0.2988289, 0.05268262, -0.02925837, 0.2131618, 0.2133167, 0.239528, 0.2397361
0.6080347, 943.5707, -297.0133, -29.35755, -0.2989116, 0.05274665, -0.02925714, 0.2210784, 0.2205074, 0.2390317, 0.2383216
0.7080405, 942.7739, -296.8694, -29.31118, -0.2990119, 0.05282997, -0.02925554, 0.2126929, 0.212815, 0.2397078, 0.2398728
0.8080462, 941.9767, -296.7245, -29.26542, -0.2991132, 0.05290949, -0.02925405, 0.2127004, 0.2127888, 0.2397778, 0.2398973
0.9080519, 941.2975, -296.6002, -29.22693, -0.2991981, 0.05297992, -0.02925275, 0.2190994, 0.2186208, 0.2393429, 0.2387352
1.013058, 940.4242, -296.4394, -29.17809, -0.2993056, 0.05307381, -0.02925102, 0.2109636, 0.2111411, 0.2400488, 0.2402934
1.113064, 939.56, -296.2794, -29.13041, -0.2994132, 0.05316266, -0.02924941, 0.2093368, 0.2096177, 0.2402529, 0.2406467
1.213069, 938.7301, -296.1251, -29.08524, -0.2995141, 0.05325378, -0.02924778, 0.2111198, 0.2112425, 0.2401602, 0.2403292
1.313075, 938.0745, -296.0026, -29.04996, -0.2995944, 0.05332365, -0.02924654, 0.220527, 0.2198463, 0.2394287, 0.2385753
1.413081, 937.2125, -295.8412, -29.00409, -0.2997004, 0.05341441, -0.02924494, 0.209525, 0.2097454, 0.2404034, 0.2407123
1.513087, 936.3995, -295.6884, -28.96135, -0.2997977, 0.05350716, -0.02924332, 0.2120728, 0.2120757, 0.2402273, 0.2402312
1.613092, 935.5692, -295.5319, -28.9182, -0.299899, 0.05359644, -0.02924178, 0.2112049, 0.2112668, 0.2403506, 0.240436
1.713098, 934.7509, -295.3772, -28.87615, -0.2999974, 0.05368841, -0.02924019, 0.2118463, 0.2118487, 0.240337, 0.2403402
1.813104, 933.8997, -295.2161, -28.83288, -0.3001008, 0.05378122, -0.02923861, 0.2101836, 0.2103112, 0.2405324, 0.2407103
1.91411, 933.0367, -295.0525, -28.7895, -0.3002044, 0.0538794, -0.02923693, 0.2100485, 0.210185, 0.2405854, 0.240776
2.016115, 932.3136, -294.9151, -28.75348, -0.3002913, 0.05396166, -0.02923554, 0.2177449, 0.2172526, 0.23991, 0.2392742
2.117121, 931.4503, -294.7509, -28.71089, -0.3003961, 0.05405749, -0.02923392, 0.2100766, 0.2102023, 0.2406547, 0.2408303
2.220127, 930.5988, -294.5888, -28.66929, -0.300498, 0.05415678, -0.02923226, 0.2115358, 0.2115462, 0.2405476, 0.2405619
2.322133, 929.7118, -294.4198, -28.62639, -0.3006059, 0.05425578, -0.0292306, 0.209374, 0.2095532, 0.2407923, 0.2410446
2.424139, 928.8558, -294.2567, -28.58539, -0.300708, 0.05435817, -0.0292289, 0.2109438, 0.211005, 0.2406669, 0.2407517
2.525144, 928.0162, -294.0966, -28.54552, -0.3008102, 0.05445347, -0.02922732, 0.2113752, 0.2114037, 0.2406517, 0.240691
2.62515, 927.1814, -293.9374, -28.50622, -0.3009105, 0.05455302, -0.02922567, 0.2112191, 0.2112643, 0.2406938, 0.2407563
2.727156, 926.4966, -293.8068, -28.47422, -0.300994, 0.0546318, -0.02922437, 0.2199893, 0.2193188, 0.2398739, 0.239026
2.828162, 925.6262, -293.6408, -28.43386, -0.3011004, 0.05473202, -0.02922272, 0.2098799, 0.2100401, 0.240874, 0.2410985
2.929168, 924.7253, -293.4711, -28.39267, -0.3012109, 0.05484417, -0.02922087, 0.2083836, 0.2087328, 0.241019, 0.2415163
3.031173, 923.9755, -293.339, -28.36024, -0.3013145, 0.05494005, -0.0292193, 0.2165743, 0.2165839, 0.240108, 0.2401206
3.132179, 923.3116, -293.2321, -28.3343, -0.3014142, 0.05504096, -0.02921763, 0.2209207, 0.2209154, 0.2396544, 0.2396477
3.234185, 922.7171, -293.1472, -28.31451, -0.3015168, 0.05513262, -0.02921607, 0.2252473, 0.2252204, 0.2392529, 0.2392206
3.335191, 922.1906, -293.084, -28.30086, -0.3016173, 0.05522678, -0.02921438, 0.2289756, 0.2290089, 0.2389196, 0.2389582
3.436196, 921.7966, -293.0467, -28.2939, -0.3017038, 0.05529815, -0.02921302, 0.2372135, 0.236604, 0.2382639, 0.2376096
3.540202, 921.3621, -293.0198, -28.2906, -0.301814, 0.05537972, -0.02921133, 0.2355415, 0.2357655, 0.2383393, 0.2385834
3.642208, 921.019, -293.0137, -28.29243, -0.301914, 0.05545231, -0.02920968, 0.2408971, 0.2408887, 0.237895, 0.2378862
3.746214, 920.7202, -293.0255, -28.29879, -0.3020208, 0.05551463, -0.0292081, 0.2442639, 0.2443511, 0.2375848, 0.2376726
3.84822, 920.4809, -293.0536, -28.30886, -0.3021224, 0.05557306, -0.02920646, 0.2479831, 0.2480645, 0.2372515, 0.2373309
3.949226, 920.3226, -293.088, -28.31964, -0.3022063, 0.05561399, -0.02920682, 0.2604145, 0.2581889, 0.2368725, 0.2361481
4.050231, 920.1675, -293.1445, -28.33579, -0.3023158, 0.05565618, -0.02945771, 0.2614142, 0.2619693, 0.2367019, 0.2368842
4.152237, 920.0583, -293.2162, -28.35388, -0.3024557, 0.05569127, -0.03256681, 0.2716452, 0.2708624, 0.2365257, 0.2362627
4.254243, 919.9827, -293.3269, -28.37307, -0.3027611, 0.05572053, -0.046971, 0.2810139, 0.2778772, 0.2366116, 0.2355368
4.355249, 919.9166, -293.5424, -28.38571, -0.3034611, 0.05573953, -0.08996904, 0.2905455, 0.2826051, 0.2369508, 0.234187
4.457255, 919.8427, -293.8802, -28.37258, -0.3046475, 0.05571176, -0.1523135, 0.2997957, 0.2803339, 0.237505, 0.2307477
4.558261, 919.6862, -294.6374, -28.26092, -0.30731, 0.0555005, -0.2677878, 0.3007925, 0.291812, 0.2338863, 0.2307613
4.659266, 919.4326, -295.8462, -27.9243, -0.3111677, 0.05475063, -0.4341807, 0.3029846, 0.2914145, 0.2295156, 0.2256423
4.761272, 919.1459, -297.2029, -27.36575, -0.3151787, 0.05354177, -0.5837455, 0.3087211, 0.2625104, 0.2254492, 0.2116415
4.862278, 918.7294, -299.197, -26.2424, -0.3202765, 0.05094184, -0.7891924, 0.294307, 0.2871801, 0.2154945, 0.2134143
4.963284, 918.2861, -301.3947, -24.60745, -0.3250342, 0.0470896, -0.9975354, 0.2889258, 0.2707017, 0.2069109, 0.2022167
5.06429, 917.9241, -303.2797, -22.88253, -0.3285722, 0.04314841, -1.156996, 0.2898883, 0.2338522, 0.1974005, 0.178607
5.166296, 917.4662, -305.796, -20.18967, -0.3330331, 0.03748895, -1.326604, 0.2732049, 0.2815155, 0.1957357, 0.1977018
5.267301, 917.0043, -308.3502, -17.26496, -0.3385684, 0.03131031, -1.45286, 0.2825987, 0.2798426, 0.1976458, 0.1969827
5.368307, 916.374, -311.4463, -14.06545, -0.3485486, 0.0255123, -1.53036, 0.3216854, 0.330472, 0.2236501, 0.2267829
5.469313, 915.3952, -315.4735, -10.81361, -0.3639086, 0.01978249, -1.578669, 0.3923793, 0.3895504, 0.3624884, 0.3591729
5.571319, 914.0962, -320.0248, -8.046732, -0.3810764, 0.0152165, -1.602763, 0.4423233, 0.3823981, 0.4626752, 0.4033121
5.671324, 911.4443, -328.2043, -4.210209, -0.4094062, 0.009295134, -1.621176, 0.5774997, 0.5865085, 0.6945199, 0.6995564
5.77333, 907.3258, -339.3992, 0.01797438, -0.4415734, 0.00227313, -1.630277, 0.6529542, 0.6603099, 0.7756805, 0.7789726
5.874336, 902.7445, -350.6479, 3.663218, -0.4695377, -0.003308277, -1.629664, 0.6647341, 0.654819, 0.7850593, 0.7807629
5.975342, 896.3863, -364.9849, 7.803129, -0.5009105, -0.009070914, -1.622456, 0.7176299, 0.7190542, 0.8318782, 0.8324165
6.075347, 888.895, -380.5365, 11.83547, -0.5308672, -0.01428822, -1.610337, 0.7385028, 0.7405236, 0.8485339, 0.8492575
6.176353, 880.1552, -397.4198, 15.76588, -0.5619835, -0.01807806, -1.598353, 0.7563519, 0.7583398, 0.8609688, 0.8616598
6.277359, 870.657, -414.6155, 19.43801, -0.5917675, -0.02114142, -1.58758, 0.7640593, 0.7648977, 0.8654934, 0.8657838
6.379365, 862.42, -428.7292, 22.27739, -0.6161824, -0.02316912, -1.581214, 0.7321102, 0.7194533, 0.8391309, 0.8343552
6.480371, 850.9172, -447.3846, 25.86047, -0.648756, -0.02563839, -1.575371, 0.7863545, 0.7885005, 0.8790084, 0.8797438
6.581377, 839.519, -464.8107, 29.08339, -0.6785188, -0.02818534, -1.571172, 0.779913, 0.7787288, 0.8731078, 0.8726897
6.683383, 826.4623, -483.4686, 32.43492, -0.7118939, -0.03078888, -1.567996, 0.7935395, 0.7942336, 0.8824907, 0.8827303
6.785388, 812.5038, -502.034, 35.68588, -0.7452051, -0.03367237, -1.565153, 0.7967719, 0.7970028, 0.8848682, 0.8849471
6.887393, 797.3793, -520.7655, 38.89304, -0.7803852, -0.03642768, -1.562712, 0.8028228, 0.8031316, 0.8889037, 0.8890081
6.9894, 781.7152, -538.8636, 41.9366, -0.8140841, -0.03933121, -1.560224, 0.8021916, 0.8013622, 0.8884521, 0.8881719
7.091405, 764.1483, -557.7559, 45.07603, -0.8507832, -0.04216682, -1.557795, 0.8137586, 0.8144891, 0.8962377, 0.8964794
7.192411, 749.3035, -572.7098, 47.54177, -0.8797771, -0.04455063, -1.555726, 0.7839344, 0.7768186, 0.875707, 0.8732327
7.293417, 730.1038, -590.8561, 50.51937, -0.9152644, -0.0475153, -1.553083, 0.8189191, 0.8194969, 0.899713, 0.8999019
7.394423, 710.1387, -608.4589, 53.40163, -0.951017, -0.05024409, -1.55055, 0.8204815, 0.8207507, 0.9004716, 0.9005597
7.495429, 689.1653, -625.6331, 56.20913, -0.9859598, -0.05307461, -1.547793, 0.8227235, 0.8230006, 0.9023056, 0.9023952
7.596435, 666.9871, -642.4496, 58.96196, -1.021636, -0.05570599, -1.545095, 0.8260013, 0.8264918, 0.9048582, 0.9050145
7.69744, 644.7278, -658.1119, 61.54499, -1.055324, -0.05829174, -1.542306, 0.8224412, 0.822038, 0.9029027, 0.9027745
7.798446, 624.9739, -671.091, 63.70979, -1.084159, -0.06046396, -1.539841, 0.8012385, 0.7960027, 0.8891256, 0.8874102
7.899452, 599.5057, -686.6616, 66.34883, -1.120523, -0.06300006, -1.53682, 0.8351413, 0.8366747, 0.9111704, 0.9116461
8.001457, 575.5439, -700.2137, 68.69981, -1.153024, -0.06541024, -1.533793, 0.822399, 0.8216631, 0.9031546, 0.9029222
8.102463, 549.8315, -713.654, 71.09055, -1.188173, -0.06768164, -1.530791, 0.8314522, 0.8322318, 0.9087416, 0.9089853
8.204469, 527.574, -724.4108, 73.06155, -1.21797, -0.06962598, -1.52784, 0.8070532, 0.8029062, 0.8927946, 0.8914441
8.305475, 501.7863, -735.8972, 75.2273, -1.251968, -0.0717747, -1.524315, 0.8279443, 0.8281242, 0.9063351, 0.9063919
8.407481, 478.4773, -745.4229, 77.08623, -1.282905, -0.07350136, -1.521003, 0.8103813, 0.8069848, 0.8946322, 0.8935243
8.508487, 450.7304, -755.7463, 79.16953, -1.320348, -0.07526039, -1.516827, 0.8356487, 0.8370074, 0.9104049, 0.9108361
8.609493, 423.8604, -764.7221, 81.06293, -1.354919, -0.0769259, -1.512016, 0.8298218, 0.8303798, 0.906514, 0.9066933
8.711498, 401.8952, -771.3325, 82.50942, -1.383874, -0.07798606, -1.508184, 0.797823, 0.7913535, 0.8849013, 0.8826978
8.812504, 373.3048, -778.9811, 84.26557, -1.421693, -0.07908978, -1.503289, 0.8370036, 0.8386503, 0.9102732, 0.9108064
8.913509, 346.8591, -785.1113, 85.79465, -1.455856, -0.07992439, -1.498559, 0.8253869, 0.8253247, 0.9025308, 0.9025102
9.015515, 319.5818, -790.5062, 87.25077, -1.491759, -0.08045109, -1.494705, 0.8282424, 0.8284476, 0.9038225, 0.903891
9.117521, 292.1449, -795.0028, 88.56152, -1.527301, -0.08087847, -1.490022, 0.8289837, 0.8290076, 0.9038215, 0.9038295
9.220528, 268.6274, -798.1215, 89.6031, -1.55783, -0.08120645, -1.485119, 0.8049479, 0.8002213, 0.8872706, 0.885606
9.320533, 242.2407, -800.8226, 90.64819, -1.594135, -0.08138087, -1.480004, 0.8267716, 0.8264647, 0.9012085, 0.9011023
9.422539, 215.083, -802.764, 91.54529, -1.625157, -0.08157888, -1.474813, 0.827771, 0.8273463, 0.9018655, 0.9017189
9.525545, 187.6616, -803.9575, 92.47182, -1.650994, -0.08228765, -1.469465, 0.8263092, 0.8271707, 0.9015155, 0.9018109
9.626551, 166.6212, -804.4669, 93.15275, -1.665148, -0.08331542, -1.466524, 0.7886406, 0.7816129, 0.8761188, 0.8735814
9.727557, 141.6297, -804.7389, 94.07564, -1.677448, -0.08533527, -1.463431, 0.8131067, 0.8140876, 0.8941739, 0.8945093
9.828563, 118.456, -804.8365, 95.10847, -1.686247, -0.08788531, -1.460989, 0.8016141, 0.8024948, 0.8858789, 0.8861896
9.929568, 96.75598, -804.9612, 96.36888, -1.692519, -0.09110971, -1.458365, 0.7924209, 0.7946378, 0.8776342, 0.8784572
10.03057, 80.85803, -805.1057, 97.50611, -1.69617, -0.093907, -1.456183, 0.7417145, 0.7328557, 0.8360506, 0.8322939
10.13058, 63.22788, -805.3751, 99.01643, -1.699601, -0.09721471, -1.453106, 0.7625499, 0.7643031, 0.8506129, 0.8513532
10.23159, 46.29723, -805.658, 100.6916, -1.702082, -0.1005202, -1.447333, 0.7530673, 0.7571499, 0.8421598, 0.8439444
10.33259, 33.93193, -805.874, 102.03, -1.703234, -0.1025102, -1.437819, 0.6943293, 0.6827395, 0.7898254, 0.7840531
10.4336, 19.59834, -806.1517, 103.603, -1.703986, -0.1033051, -1.413644, 0.7191038, 0.7260603, 0.813381, 0.8166724
10.5346, 6.351602, -806.4899, 104.8045, -1.704589, -0.1007639, -1.365702, 0.7026119, 0.7127888, 0.7981893, 0.8032246
10.63561, -5.783819, -806.9263, 105.2669, -1.704633, -0.09388941, -1.291111, 0.6869041, 0.6978638, 0.7825549, 0.7882322
10.73661, -14.91678, -807.3667, 104.8747, -1.703485, -0.084818, -1.206885, 0.6389325, 0.627378, 0.7323169, 0.725604
10.83762, -24.75527, -808.0168, 103.3015, -1.699912, -0.07006326, -1.073783, 0.659542, 0.6668423, 0.7545169, 0.758576
10.93863, -31.71827, -808.6499, 101.0864, -1.69447, -0.05677146, -0.9489869, 0.6157566, 0.5942972, 0.7056171, 0.6923497
11.03963, -38.98737, -809.5816, 97.17754, -1.683889, -0.04002596, -0.777083, 0.6465187, 0.6461444, 0.7393251, 0.7391085
11.14064, -44.6729, -810.7154, 91.97005, -1.669484, -0.02356405, -0.5794845, 0.6480365, 0.6472657, 0.7393335, 0.7388839
11.24264, -47.79617, -811.752, 87.13789, -1.656184, -0.01273556, -0.4191562, 0.6118269, 0.589571, 0.6982989, 0.6841319
11.34365, -49.83963, -813.0958, 81.06999, -1.640294, -0.004032457, -0.2453189, 0.6409372, 0.6273804, 0.7258805, 0.7175311
11.44465, -50.3317, -814.189, 76.43625, -1.630081, -0.0003155417, -0.1255351, 0.5929734, 0.5678098, 0.6724586, 0.6552703
11.54566, -49.96521, -815.5476, 71.15257, -1.621091, 0.001166239, -0.006106828, 0.6191529, 0.5996265, 0.6959473, 0.6828043
11.64767, -49.12574, -816.697, 67.12056, -1.616465, 0.0008334187, 0.06741795, 0.5741813, 0.5554563, 0.6436365, 0.629747
11.74867, -47.86147, -818.0228, 62.95778, -1.614191, -0.0001534009, 0.125779, 0.5903379, 0.5731255, 0.6540879, 0.6410836
11.84968, -46.4887, -819.3579, 59.24854, -1.614324, -0.00106437, 0.1628813, 0.5777692, 0.5645253, 0.6318738, 0.6211847
11.95268, -45.46286, -820.3748, 56.70573, -1.61539, -0.001413782, 0.1792265, 0.5094678, 0.5093788, 0.5472229, 0.5471421
12.05569, -44.19823, -821.7088, 53.66817, -1.617488, -0.001344341, 0.1887027, 0.552266, 0.5466527, 0.5853967, 0.5802754
12.1587, -43.12334, -822.9559, 51.07765, -1.619458, -0.0007729387, 0.1894492, 0.5298594, 0.5299045, 0.549836, 0.54988
12.2597, -42.3733, -823.9105, 49.22189, -1.620791, -3.044427E-05, 0.1866533, 0.477012, 0.4886435, 0.4812452, 0.4934086
12.36071, -41.51217, -825.1016, 46.99854, -1.621937, 0.001407376, 0.1807808, 0.5153249, 0.520155, 0.5186064, 0.5236742
12.46171, -40.74656, -826.2359, 44.86563, -1.622292, 0.003884804, 0.1727097, 0.5072481, 0.514417, 0.5080441, 0.5156415
12.56272, -39.99931, -827.3799, 42.51132, -1.621881, 0.00805752, 0.1625351, 0.5174092, 0.5241593, 0.5267397, 0.5336437
12.66372, -39.42661, -828.255, 40.42757, -1.621083, 0.01274134, 0.1534707, 0.4825329, 0.4965654, 0.4987257, 0.5127271
12.76473, -38.67848, -829.3691, 37.25132, -1.619695, 0.02093716, 0.140603, 0.5469935, 0.5525777, 0.586584, 0.591535
12.86474, -37.93523, -830.4201, 33.58166, -1.618108, 0.02975579, 0.1292753, 0.5629718, 0.5678746, 0.6177074, 0.6217028
12.96674, -37.20824, -831.3967, 29.60586, -1.616662, 0.03788862, 0.1202989, 0.5669061, 0.5717528, 0.6296277, 0.6334035
13.06875, -36.60704, -832.1852, 26.15514, -1.615531, 0.04292468, 0.1149804, 0.5391693, 0.5465431, 0.5996433, 0.6055732
13.17075, -35.85153, -833.1843, 21.78088, -1.614166, 0.04686003, 0.1102633, 0.5847907, 0.586708, 0.6491767, 0.6506339
13.27276, -35.3094, -833.926, 18.71023, -1.61323, 0.04830481, 0.1077438, 0.5262308, 0.5324952, 0.5755176, 0.5808725
13.37276, -34.6795, -834.8293, 15.29639, -1.612189, 0.04883363, 0.105338, 0.5554966, 0.5569989, 0.6024782, 0.603757
13.47377, -34.08965, -835.7215, 12.29741, -1.611237, 0.04859103, 0.1028499, 0.5399415, 0.5407418, 0.5738972, 0.5746279
13.57578, -33.63751, -836.4528, 10.11668, -1.610613, 0.04815999, 0.09966725, 0.4937503, 0.4978343, 0.5064921, 0.510621
13.67678, -33.13062, -837.3578, 7.733166, -1.610092, 0.04761096, 0.09315357, 0.5202351, 0.5190725, 0.5271784, 0.5259766
13.77779, -32.70595, -838.238, 5.700865, -1.609837, 0.04725242, 0.08421233, 0.5048355, 0.5038185, 0.494916, 0.4937898
13.87879, -32.39483, -839.0079, 4.112409, -1.609791, 0.04712421, 0.07483947, 0.4754158, 0.4767975, 0.4472242, 0.4488562
13.9798, -32.11164, -839.8707, 2.500615, -1.609879, 0.04716719, 0.06336741, 0.4863759, 0.485659, 0.449309, 0.4484319
14.0808, -31.92871, -840.5776, 1.289593, -1.610017, 0.04731928, 0.05390295, 0.451901, 0.4540731, 0.3992241, 0.4019995
14.18381, -31.75785, -841.4486, -0.08557574, -1.610206, 0.04759669, 0.04333595, 0.474491, 0.4742584, 0.4159721, 0.4156662
14.28482, -31.63536, -842.2987, -1.317338, -1.61034, 0.04792165, 0.03526029, 0.4691091, 0.4690799, 0.3999878, 0.3999482
14.38582, -31.5382, -843.1607, -2.465853, -1.610389, 0.04824783, 0.03016265, 0.4668159, 0.4667487, 0.3879071, 0.387813
14.48683, -31.46834, -843.8777, -3.348449, -1.610364, 0.04848538, 0.02769075, 0.4384304, 0.4396194, 0.3499094, 0.3516041
14.58783, -31.39177, -844.7318, -4.308391, -1.610282, 0.0486737, 0.02574184, 0.4577284, 0.4574763, 0.3598669, 0.3594929
14.68884, -31.33029, -845.4569, -5.035322, -1.610189, 0.04865731, 0.02477119, 0.4319258, 0.4325414, 0.3239803, 0.3249077
14.78985, -31.26097, -846.313, -5.789435, -1.610072, 0.04853294, 0.02402697, 0.4483861, 0.4477543, 0.3262632, 0.3252597
14.89085, -31.19641, -847.1524, -6.414812, -1.609994, 0.04820561, 0.02330514, 0.4401782, 0.4395087, 0.3037765, 0.302674
14.99186, -31.15189, -847.8495, -6.677973, -1.61002, 0.04627122, 0.02243259, 0.4029087, 0.4035005, 0.2447507, 0.2450688
15.09286, -31.11928, -848.7314, -6.269373, -1.610175, 0.03996269, 0.02115712, 0.3870245, 0.3862492, 0.2051698, 0.2048932
15.19287, -31.11688, -849.6713, -4.683969, -1.610402, 0.02855793, 0.02002923, 0.3179491, 0.3170122, 0.1603501, 0.1601851
15.29387, -31.13871, -850.5364, -2.20169, -1.61063, 0.0160497, 0.01941948, 0.24402, 0.244106, 0.138512, 0.1385415
15.39488, -31.18646, -851.5447, 1.82745, -1.610904, -0.0001705589, 0.01902076, 0.217562, 0.2172768, 0.111139, 0.1110597
15.49589, -31.24469, -852.4652, 6.511605, -1.611173, -0.01767013, 0.01879766, 0.2026897, 0.2025042, 0.1028499, 0.102799
15.59789, -31.29808, -853.1421, 10.73399, -1.611395, -0.032168, 0.01868817, 0.200318, 0.2005917, 0.1097775, 0.1098649
